t-30,t,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1
-523757904.0,-223187820.0,134949369.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0
134949369.0,36019325.0,188878055.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0
188878055.0,177118355.0,441018690.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0
441018690.0,-149958744.0,466233579.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0
466233579.0,-160269220.0,369965643.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0
369965643.0,-202399597.0,478134124.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0
478134124.0,-359451228.0,171095789.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0
171095789.0,-250662525.0,15413893.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0
15413893.0,-46337946.0,-334065702.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0
-334065702.0,110017630.0,139082608.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0
139082608.0,-113990511.0,88589582.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0
88589582.0,-43933356.0,-270457243.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0
-270457243.0,-139178015.0,-472516295.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0
-472516295.0,-168644857.0,-447112339.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0
-447112339.0,-107724446.0,-339291792.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0
-339291792.0,22446267.0,-221323043.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0
-221323043.0,159293840.0,83614903.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0
83614903.0,48839756.0,104154489.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0
104154489.0,-79686470.0,-347103996.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0
-347103996.0,-119713681.0,-228551650.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0
-228551650.0,-96282129.0,-126016148.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0
-126016148.0,-91092289.0,-287225056.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0
-287225056.0,109434532.0,-186525318.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0
-186525318.0,117792388.0,31157628.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0
31157628.0,496973.0,-22708705.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0
-22708705.0,4013885.0,-383381501.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0
-383381501.0,-52008112.0,-297274807.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0
-297274807.0,-114605667.0,-454834790.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0
-454834790.0,-79128404.0,-512658303.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0
-512658303.0,164686287.0,-223187820.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0
-223187820.0,125073170.0,36019325.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0
36019325.0,-138793575.0,177118355.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0
177118355.0,-260275479.0,-149958744.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0
-149958744.0,-230010860.0,-160269220.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0
-160269220.0,-178782632.0,-202399597.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0
-202399597.0,51191668.0,-359451228.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0
-359451228.0,168587607.0,-250662525.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0
-250662525.0,188525474.0,-46337946.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0
-46337946.0,220391295.0,110017630.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0
110017630.0,38068607.0,-113990511.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0
-113990511.0,-101868556.0,-43933356.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0
-43933356.0,-99327289.0,-139178015.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0
-139178015.0,-55405819.0,-168644857.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0
-168644857.0,147466544.0,-107724446.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0
-107724446.0,67068508.0,22446267.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0
22446267.0,-4378747.0,159293840.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0
159293840.0,-115314142.0,48839756.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0
48839756.0,-155880415.0,-79686470.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0
-79686470.0,-184808779.0,-119713681.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0
-119713681.0,-74880741.0,-96282129.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0
-96282129.0,-9651436.0,-91092289.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0
-91092289.0,262695774.0,109434532.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0
109434532.0,-3334945.0,117792388.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0
117792388.0,59387792.0,496973.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0
496973.0,-64131112.0,4013885.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0
4013885.0,-158285637.0,-52008112.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0
-52008112.0,-53983906.0,-114605667.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0
-114605667.0,193265453.0,-79128404.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0
-79128404.0,152211604.0,164686287.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0
164686287.0,-48802459.0,125073170.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0
125073170.0,-10057241.0,-138793575.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0
-138793575.0,-33543629.0,-260275479.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0
-260275479.0,-46221437.0,-230010860.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0
-230010860.0,58153517.0,-178782632.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0
-178782632.0,-26875086.0,51191668.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0
51191668.0,-32200100.0,168587607.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0
168587607.0,-96463405.0,188525474.0,220391295.0,38068607.0,-101868556.0,-99327289.0,-55405819.0,147466544.0,67068508.0,-4378747.0,-115314142.0,-155880415.0,-184808779.0,-74880741.0,-9651436.0,262695774.0,-3334945.0,59387792.0,-64131112.0,-158285637.0,-53983906.0,193265453.0,152211604.0,-48802459.0,-10057241.0,-33543629.0,-46221437.0,58153517.0,-26875086.0,-32200100.0
